,Date,Distance,Calories,Avg HR,Avg Run Cadence,Avg Pace,Best Pace,Avg Stride Length,Elapsed Time,Avg Speed,Best Speed,Count,isInjured
334,2020-12-14 09:53:00,5.52,556.0,164.0,161,7.833333333333333,6.55,1.28,46.4,7.659574468085107,9.160305343511451,1,0
333,2020-12-15 10:30:00,1.99,190.0,159.0,163,7.683333333333334,6.15,1.29,15.3,7.809110629067245,9.75609756097561,1,0
332,2020-12-15 10:50:00,4.93,421.0,168.0,166,6.483333333333333,5.45,1.49,32.016666666666666,9.254498714652955,11.009174311926605,1,0
331,2020-12-15 11:28:00,3.46,349.0,172.0,166,7.5,6.583333333333333,1.29,27.633333333333333,8.0,9.113924050632912,1,0
330,2020-12-16 11:23:00,7.01,615.0,157.0,164,7.266666666666667,6.833333333333333,1.35,52.583333333333336,8.256880733944953,8.78048780487805,1,0
327,2020-12-19 09:19:00,7.0,742.0,163.0,161,9.05,7.35,1.1,64.06666666666666,6.6298342541436455,8.16326530612245,1,0
326,2020-12-20 09:20:00,4.77,442.0,163.0,160,8.116666666666667,6.733333333333333,1.24,41.766666666666666,7.392197125256673,8.910891089108912,1,0
321,2020-12-26 11:46:00,5.44,513.0,165.0,167,7.85,5.8,1.23,42.7,7.643312101910828,10.344827586206897,1,0
319,2020-12-28 13:18:00,5.32,466.0,162.0,161,7.183333333333334,4.216666666666667,1.4,44.916666666666664,8.352668213457076,14.229249011857707,1,0
315,2020-12-31 12:33:00,3.8,358.0,155.0,167,7.883333333333333,6.8,1.23,31.916666666666668,7.6109936575052854,8.823529411764707,1,0
314,2021-01-01 15:26:00,2.77,253.0,158.0,165,7.3,6.633333333333333,1.33,20.216666666666665,8.219178082191782,9.045226130653267,1,0
313,2021-01-02 11:47:00,1.58,138.0,155.0,163,7.183333333333334,6.633333333333333,1.37,11.35,8.352668213457076,9.045226130653267,1,0
311,2021-01-06 15:51:00,6.96,689.0,160.0,165,7.333333333333333,6.3,1.33,55.18333333333333,8.181818181818182,9.523809523809524,1,0
310,2021-01-11 11:38:00,2.43,247.0,164.0,163,7.833333333333333,7.133333333333334,1.26,19.05,7.659574468085107,8.411214953271028,1,1
309,2021-01-12 11:39:00,3.01,293.0,161.0,161,7.7,6.916666666666667,1.3,23.5,7.792207792207792,8.674698795180722,1,1
308,2021-01-14 11:27:00,2.98,300.0,161.0,160,7.966666666666667,6.833333333333333,1.26,23.883333333333333,7.531380753138075,8.78048780487805,1,1
307,2021-01-15 11:43:00,3.12,303.0,159.0,159,7.716666666666667,7.3,1.31,25.483333333333334,7.775377969762419,8.219178082191782,1,1
306,2021-01-15 15:20:00,2.0,196.0,162.0,163,7.683333333333334,7.333333333333333,1.29,15.4,7.809110629067245,8.181818181818182,1,1
305,2021-01-16 10:53:00,2.69,261.0,160.0,163,7.65,6.8,1.29,20.583333333333332,7.8431372549019605,8.823529411764707,1,1
304,2021-01-16 18:50:00,2.0,195.0,157.0,161,7.85,6.366666666666666,1.27,15.733333333333333,7.643312101910828,9.424083769633508,1,1
303,2021-01-17 13:10:00,4.0,317.0,144.0,162,7.7,6.666666666666667,1.29,31.4,7.792207792207792,9.0,1,1
302,2021-01-18 11:32:00,4.01,356.0,142.0,164,7.866666666666667,6.816666666666666,1.24,31.533333333333335,7.627118644067796,8.80195599022005,1,1
301,2021-01-19 11:23:00,3.01,243.0,143.0,162,7.6,6.983333333333333,1.3,22.85,7.894736842105264,8.591885441527447,1,1
300,2021-01-20 11:34:00,3.0,280.0,154.0,162,7.733333333333333,6.966666666666667,1.28,23.25,7.758620689655173,8.61244019138756,1,1
299,2021-01-20 17:30:00,2.0,196.0,168.0,163,7.35,6.883333333333333,1.34,14.7,8.16326530612245,8.716707021791768,1,1
298,2021-01-22 14:15:00,2.01,187.0,156.0,162,7.65,6.95,1.3,18.183333333333334,7.8431372549019605,8.633093525179856,1,1
297,2021-01-23 13:43:00,2.63,246.0,164.0,161,7.2,6.583333333333333,1.39,18.95,8.333333333333334,9.113924050632912,1,1
296,2021-01-25 15:16:00,4.02,404.0,162.0,162,7.916666666666667,6.65,1.25,32.666666666666664,7.578947368421052,9.022556390977444,1,1
295,2021-01-26 15:11:00,2.07,206.0,147.0,160,9.1,6.666666666666667,1.11,26.366666666666667,6.593406593406594,9.0,1,1
292,2021-01-27 15:23:00,3.0,305.0,160.0,158,8.066666666666666,5.783333333333333,1.26,25.616666666666667,7.43801652892562,10.37463976945245,1,1
291,2021-01-28 11:05:00,2.0,190.0,156.0,162,7.733333333333333,7.05,1.29,15.5,7.758620689655173,8.51063829787234,1,1
290,2021-01-28 15:11:00,3.07,315.0,165.0,162,7.916666666666667,7.283333333333333,1.26,24.35,7.578947368421052,8.237986270022883,1,1
289,2021-01-29 15:02:00,2.48,236.0,154.0,159,7.9,7.283333333333333,1.28,28.566666666666666,7.594936708860759,8.237986270022883,1,1
285,2021-03-01 15:20:00,2.01,190.0,156.0,159,7.75,6.983333333333333,1.31,18.666666666666668,7.741935483870968,8.591885441527447,1,1
284,2021-03-02 15:16:00,2.01,195.0,156.0,158,7.833333333333333,7.166666666666667,1.3,15.716666666666667,7.659574468085107,8.372093023255813,1,1
283,2021-03-08 15:18:00,2.15,205.0,159.0,157,7.666666666666667,6.466666666666667,1.33,19.283333333333335,7.826086956521739,9.278350515463917,1,1
282,2021-03-12 12:29:00,2.23,214.0,163.0,161,7.333333333333333,6.75,1.37,16.366666666666667,8.181818181818182,8.88888888888889,1,1
281,2021-03-14 09:17:00,3.04,303.0,163.0,161,7.666666666666667,5.233333333333333,1.3,26.5,7.826086956521739,11.464968152866241,1,1
280,2021-03-17 15:04:00,3.01,287.0,168.0,161,7.233333333333333,6.583333333333333,1.38,21.733333333333334,8.294930875576037,9.113924050632912,1,1
278,2021-03-20 11:44:00,2.12,196.0,165.0,165,7.083333333333333,6.6,1.38,15.0,8.470588235294118,9.090909090909092,1,1
277,2021-03-21 15:16:00,4.01,387.0,165.0,161,7.35,6.583333333333333,1.36,29.516666666666666,8.16326530612245,9.113924050632912,1,1
276,2021-03-22 15:16:00,4.01,392.0,161.0,159,7.65,6.933333333333334,1.32,33.88333333333333,7.8431372549019605,8.653846153846153,1,1
275,2021-03-24 15:30:00,4.01,404.0,167.0,160,7.533333333333333,6.95,1.34,31.733333333333334,7.964601769911504,8.633093525179856,1,1
274,2021-03-26 10:32:00,4.76,465.0,159.0,156,8.016666666666667,7.066666666666666,1.27,44.75,7.484407484407484,8.49056603773585,1,1
273,2021-03-29 15:17:00,4.0,394.0,163.0,163,7.483333333333333,6.416666666666667,1.32,30.133333333333333,8.017817371937639,9.35064935064935,1,1
272,2021-03-30 15:04:00,3.54,339.0,163.0,157,7.366666666666666,5.866666666666667,1.39,51.166666666666664,8.144796380090499,10.227272727272727,1,1
270,2021-03-31 15:11:00,4.0,385.0,160.0,161,7.583333333333333,7.016666666666667,1.32,32.833333333333336,7.912087912087912,8.551068883610451,1,1
269,2021-04-01 15:10:00,3.42,319.0,159.0,160,7.566666666666666,4.016666666666667,1.35,41.083333333333336,7.929515418502203,14.937759336099585,1,1
267,2021-04-02 15:02:00,1.32,116.0,148.0,158,7.633333333333333,6.35,1.33,21.316666666666666,7.860262008733625,9.448818897637796,1,1
266,2021-04-02 15:24:00,4.03,383.0,170.0,163,6.966666666666667,5.7,1.42,28.05,8.61244019138756,10.526315789473683,1,1
265,2021-04-02 15:53:00,1.01,99.0,160.0,163,7.633333333333333,6.816666666666666,1.29,461.8,7.860262008733625,8.80195599022005,1,1
264,2021-04-03 09:33:00,3.01,306.0,164.0,161,7.716666666666667,7.166666666666667,1.29,24.333333333333332,7.775377969762419,8.372093023255813,1,1
263,2021-04-05 15:11:00,4.02,393.0,164.0,162,7.466666666666667,6.966666666666667,1.33,30.733333333333334,8.035714285714285,8.61244019138756,1,1
262,2021-04-06 15:02:00,2.06,201.0,158.0,159,7.933333333333334,7.583333333333333,1.27,52.11666666666667,7.563025210084033,7.912087912087912,1,1
259,2021-04-08 15:11:00,3.99,378.0,159.0,160,7.5,6.7,1.34,30.3,8.0,8.955223880597014,1,1
258,2021-04-08 15:49:00,0.96,102.0,160.0,146,8.666666666666666,3.716666666666667,1.21,499.9,6.923076923076923,16.143497757847534,1,1
257,2021-04-09 11:34:00,3.89,380.0,159.0,162,7.683333333333334,6.716666666666667,1.29,31.783333333333335,7.809110629067245,8.933002481389577,1,1
256,2021-04-10 09:05:00,2.07,198.0,152.0,159,8.033333333333333,6.95,1.26,30.466666666666665,7.468879668049793,8.633093525179856,1,1
255,2021-04-10 09:47:00,3.11,324.0,159.0,106,9.05,4.4,1.53,28.116666666666667,6.6298342541436455,13.636363636363635,1,1
253,2021-04-11 10:58:00,8.14,792.0,162.0,163,7.45,6.383333333333334,1.33,63.56666666666667,8.053691275167784,9.39947780678851,1,1
252,2021-04-12 15:14:00,4.0,400.0,161.0,162,7.6,6.633333333333333,1.3,30.416666666666668,7.894736842105264,9.045226130653267,1,1
251,2021-04-13 15:02:00,2.08,190.0,148.0,161,7.916666666666667,6.883333333333333,1.27,33.983333333333334,7.578947368421052,8.716707021791768,1,1
247,2021-04-14 11:08:00,4.0,396.0,156.0,162,7.816666666666666,7.0,1.27,31.3,7.67590618336887,8.571428571428571,1,1
246,2021-04-15 15:13:00,3.16,300.0,151.0,159,7.866666666666667,3.9,1.29,39.56666666666667,7.627118644067796,15.384615384615385,1,1
245,2021-04-16 12:10:00,2.17,200.0,147.0,162,8.066666666666666,7.05,1.23,21.133333333333333,7.43801652892562,8.51063829787234,1,1
244,2021-04-16 13:38:00,2.01,213.0,153.0,158,8.433333333333334,7.883333333333333,1.21,17.033333333333335,7.1146245059288535,7.6109936575052854,1,1
243,2021-04-17 08:05:00,8.64,839.0,159.0,166,7.733333333333333,6.9,1.25,67.35,7.758620689655173,8.695652173913043,1,1
242,2021-04-18 10:35:00,3.0,308.0,158.0,164,7.966666666666667,7.233333333333333,1.23,24.35,7.531380753138075,8.294930875576037,1,1
241,2021-04-19 15:13:00,4.0,410.0,164.0,163,7.666666666666667,6.9,1.29,31.0,7.826086956521739,8.695652173913043,1,1
240,2021-04-20 15:01:00,2.49,238.0,152.0,161,7.933333333333334,6.933333333333334,1.26,39.86666666666667,7.563025210084033,8.653846153846153,1,0
236,2021-04-22 15:16:00,4.97,458.0,163.0,165,6.95,5.683333333333334,1.4,34.55,8.633093525179856,10.557184750733137,1,0
235,2021-04-22 16:00:00,0.65,53.0,150.0,161,7.1,3.8833333333333333,1.39,276.3,8.450704225352114,15.450643776824034,1,0
234,2021-04-23 14:59:00,3.13,292.0,150.0,162,7.733333333333333,5.65,1.28,26.766666666666666,7.758620689655173,10.619469026548671,1,0
232,2021-04-24 12:41:00,2.3,238.0,154.0,149,8.616666666666667,6.833333333333333,1.24,31.883333333333333,6.963249516441006,8.78048780487805,1,0
231,2021-04-24 14:25:00,1.99,210.0,158.0,163,8.2,7.316666666666666,1.2,16.8,7.317073170731708,8.200455580865604,1,0
230,2021-04-25 11:28:00,4.8,444.0,152.0,163,7.7,6.95,1.28,38.75,7.792207792207792,8.633093525179856,1,0
229,2021-04-26 15:32:00,4.02,415.0,165.0,162,7.6,7.116666666666666,1.3,30.583333333333332,7.894736842105264,8.430913348946136,1,0
228,2021-04-27 15:02:00,2.03,209.0,162.0,160,7.85,7.233333333333333,1.28,24.95,7.643312101910828,8.294930875576037,1,0
226,2021-04-28 13:36:00,5.01,505.0,161.0,159,7.866666666666667,7.066666666666666,1.29,43.9,7.627118644067796,8.49056603773585,1,0
225,2021-04-29 15:15:00,5.16,489.0,149.0,137,8.883333333333333,4.1,1.43,53.733333333333334,6.75422138836773,14.634146341463415,1,0
224,2021-04-30 13:32:00,3.18,279.0,154.0,164,7.266666666666667,3.7666666666666666,1.35,34.266666666666666,8.256880733944953,15.929203539823009,1,0
223,2021-05-01 13:30:00,2.02,198.0,154.0,162,7.916666666666667,7.2,1.25,22.35,7.578947368421052,8.333333333333334,1,0
222,2021-05-01 15:04:00,2.02,211.0,153.0,159,8.466666666666667,7.483333333333333,1.2,18.566666666666666,7.086614173228346,8.017817371937639,1,0
221,2021-05-10 13:48:00,4.23,422.0,162.0,161,7.666666666666667,6.7,1.3,34.06666666666667,7.826086956521739,8.955223880597014,1,0
220,2021-05-11 11:14:00,3.38,329.0,157.0,162,7.783333333333333,6.883333333333333,1.28,27.516666666666666,7.7087794432548185,8.716707021791768,1,0
219,2021-05-12 08:02:00,5.88,611.0,162.0,161,8.033333333333333,6.35,1.24,55.88333333333333,7.468879668049793,9.448818897637796,1,0
218,2021-05-13 12:49:00,4.02,378.0,157.0,163,7.55,6.733333333333333,1.3,51.1,7.9470198675496695,8.910891089108912,1,0
217,2021-05-14 11:32:00,3.81,363.0,160.0,162,7.416666666666667,4.583333333333333,1.34,29.966666666666665,8.089887640449438,13.090909090909092,1,0
216,2021-05-15 10:40:00,6.05,635.0,163.0,162,7.9,6.466666666666667,1.25,48.38333333333333,7.594936708860759,9.278350515463917,1,0
215,2021-05-17 07:13:00,4.85,478.0,163.0,164,7.383333333333334,6.533333333333333,1.33,36.45,8.126410835214447,9.183673469387756,1,0
214,2021-05-18 07:53:00,4.97,516.0,162.0,165,7.933333333333334,6.516666666666667,1.23,39.416666666666664,7.563025210084033,9.207161125319693,1,0
213,2021-05-19 09:12:00,5.37,567.0,168.0,162,7.716666666666667,6.85,1.29,41.43333333333333,7.775377969762419,8.75912408759124,1,0
212,2021-05-21 10:51:00,7.43,686.0,159.0,163,7.7,6.75,1.29,73.2,7.792207792207792,8.88888888888889,1,0
211,2021-05-22 11:37:00,7.44,715.0,160.0,157,7.933333333333334,6.683333333333334,1.29,69.5,7.563025210084033,8.977556109725686,1,0
210,2021-05-23 10:17:00,2.73,243.0,139.0,160,8.666666666666666,6.85,1.16,30.133333333333333,6.923076923076923,8.75912408759124,1,0
209,2021-05-24 08:07:00,4.0,366.0,155.0,164,7.55,6.2,1.3,35.416666666666664,7.9470198675496695,9.67741935483871,1,0
208,2021-05-25 07:03:00,4.89,424.0,144.0,162,8.233333333333333,6.9,1.21,45.28333333333333,7.287449392712551,8.695652173913043,1,0
207,2021-05-27 18:09:00,6.47,634.0,163.0,163,7.75,6.666666666666667,1.28,55.81666666666667,7.741935483870968,9.0,1,0
206,2021-05-28 17:18:00,5.55,505.0,163.0,164,7.216666666666667,6.45,1.36,47.85,8.314087759815243,9.30232558139535,1,0
205,2021-05-29 09:40:00,8.33,745.0,159.0,165,7.483333333333333,6.7,1.3,72.61666666666666,8.017817371937639,8.955223880597014,1,0
204,2021-05-30 09:05:00,4.01,342.0,139.0,160,8.733333333333333,7.333333333333333,1.15,39.4,6.870229007633588,8.181818181818182,1,0
203,2021-06-01 19:11:00,5.0,503.0,163.0,162,7.983333333333333,6.866666666666667,1.24,47.13333333333333,7.515657620041754,8.737864077669903,1,0
202,2021-06-02 17:54:00,7.0,654.0,159.0,161,7.916666666666667,6.95,1.27,77.38333333333334,7.578947368421052,8.633093525179856,1,0
201,2021-06-03 07:59:00,6.0,554.0,157.0,164,7.5,7.083333333333333,1.3,48.9,8.0,8.470588235294118,1,0
200,2021-06-04 07:37:00,5.34,486.0,152.0,164,7.5,6.783333333333333,1.31,45.8,8.0,8.845208845208845,1,0
199,2021-06-05 11:40:00,8.01,734.0,161.0,164,7.3,6.583333333333333,1.35,72.16666666666667,8.219178082191782,9.113924050632912,1,0
198,2021-06-06 08:07:00,2.68,242.0,132.0,159,8.533333333333333,7.266666666666667,1.19,34.3,7.03125,8.256880733944953,1,0
197,2021-06-07 16:48:00,7.03,632.0,161.0,166,7.133333333333334,6.016666666666667,1.36,54.266666666666666,8.411214953271028,9.97229916897507,1,0
196,2021-06-08 18:06:00,5.54,508.0,160.0,163,7.216666666666667,6.216666666666667,1.37,44.63333333333333,8.314087759815243,9.651474530831099,1,0
195,2021-06-09 17:50:00,7.01,661.0,153.0,160,7.916666666666667,6.8,1.27,72.3,7.578947368421052,8.823529411764707,1,0
194,2021-06-11 07:58:00,5.01,467.0,153.0,162,7.566666666666666,6.933333333333334,1.31,43.36666666666667,7.929515418502203,8.653846153846153,1,0
193,2021-06-12 12:04:00,8.0,754.0,162.0,160,7.45,6.316666666666666,1.35,79.76666666666667,8.053691275167784,9.49868073878628,1,0
192,2021-06-13 15:19:00,2.08,193.0,138.0,156,9.316666666666666,6.0,1.11,52.766666666666666,6.440071556350627,10.0,1,0
191,2021-06-14 18:09:00,7.08,636.0,157.0,164,7.2,6.65,1.36,57.016666666666666,8.333333333333334,9.022556390977444,1,0
189,2021-06-16 18:45:00,7.5,696.0,154.0,164,7.533333333333333,6.566666666666666,1.31,67.83333333333333,7.964601769911504,9.137055837563452,1,0
188,2021-06-18 19:30:00,9.01,827.0,158.0,166,7.233333333333333,6.216666666666667,1.34,77.23333333333333,8.294930875576037,9.651474530831099,1,0
186,2021-06-20 11:02:00,3.61,337.0,144.0,159,8.133333333333333,6.466666666666667,1.24,47.86666666666667,7.3770491803278695,9.278350515463917,1,0
185,2021-06-21 18:46:00,6.14,592.0,166.0,162,7.35,6.2,1.35,49.11666666666667,8.16326530612245,9.67741935483871,1,0
184,2021-06-23 18:07:00,7.05,661.0,153.0,161,7.8,7.05,1.28,108.43333333333334,7.6923076923076925,8.51063829787234,1,0
183,2021-06-24 17:54:00,4.14,386.0,150.0,164,7.583333333333333,6.916666666666667,1.3,33.9,7.912087912087912,8.674698795180722,1,0
182,2021-06-25 17:33:00,5.98,602.0,165.0,162,7.733333333333333,7.133333333333334,1.28,46.25,7.758620689655173,8.411214953271028,1,0
180,2021-06-27 10:01:00,9.01,863.0,159.0,162,7.833333333333333,7.016666666666667,1.27,85.95,7.659574468085107,8.551068883610451,1,0
179,2021-06-28 07:25:00,4.01,353.0,139.0,158,8.466666666666667,7.133333333333334,1.2,38.483333333333334,7.086614173228346,8.411214953271028,1,0
178,2021-06-29 08:06:00,5.09,469.0,154.0,164,7.65,6.766666666666667,1.28,42.733333333333334,7.8431372549019605,8.866995073891626,1,0
177,2021-06-29 18:52:00,3.01,281.0,157.0,161,7.516666666666667,6.65,1.33,23.5,7.982261640798226,9.022556390977444,1,0
176,2021-06-30 07:48:00,8.0,740.0,152.0,165,7.8,7.033333333333333,1.25,71.55,7.6923076923076925,8.530805687203792,1,0
175,2021-07-02 20:19:00,9.04,830.0,160.0,168,7.166666666666667,6.683333333333334,1.34,69.6,8.372093023255813,8.977556109725686,1,0
170,2021-07-05 06:24:00,5.01,467.0,152.0,166,7.583333333333333,6.616666666666667,1.28,39.65,7.912087912087912,9.06801007556675,1,0
169,2021-07-06 18:51:00,7.04,666.0,163.0,161,7.483333333333333,6.4,1.34,59.35,8.017817371937639,9.375,1,0
168,2021-07-07 18:10:00,8.03,761.0,145.0,160,8.05,6.6,1.25,83.01666666666667,7.453416149068322,9.090909090909092,1,0
167,2021-07-08 19:08:00,7.01,670.0,161.0,163,7.566666666666666,6.6,1.3,57.916666666666664,7.929515418502203,9.090909090909092,1,0
166,2021-07-09 07:56:00,5.01,470.0,157.0,165,7.483333333333333,6.583333333333333,1.3,39.4,8.017817371937639,9.113924050632912,1,0
165,2021-07-10 15:32:00,10.01,905.0,159.0,164,7.233333333333333,6.4,1.36,87.6,8.294930875576037,9.375,1,0
164,2021-07-11 09:24:00,3.01,265.0,125.0,161,9.1,5.133333333333334,1.1,91.7,6.593406593406594,11.688311688311687,1,0
163,2021-07-12 18:42:00,5.07,464.0,160.0,164,7.183333333333334,5.366666666666666,1.36,46.233333333333334,8.352668213457076,11.180124223602485,1,0
162,2021-07-13 19:22:00,2.02,181.0,151.0,162,7.466666666666667,6.333333333333333,1.32,19.566666666666666,8.035714285714285,9.473684210526317,1,0
161,2021-07-13 19:42:00,5.01,477.0,165.0,164,7.35,6.166666666666667,1.34,38.28333333333333,8.16326530612245,9.72972972972973,1,0
160,2021-07-14 19:07:00,5.01,480.0,161.0,166,7.416666666666667,6.583333333333333,1.31,39.06666666666667,8.089887640449438,9.113924050632912,1,0
159,2021-07-15 07:55:00,7.01,668.0,158.0,166,7.5,6.783333333333333,1.29,55.916666666666664,8.0,8.845208845208845,1,0
158,2021-07-16 08:28:00,6.21,593.0,156.0,165,7.633333333333333,4.1,1.28,56.266666666666666,7.860262008733625,14.634146341463415,1,0
156,2021-07-18 10:47:00,4.03,382.0,138.0,161,8.6,7.5,1.17,49.31666666666667,6.976744186046512,8.0,1,0
155,2021-07-19 18:46:00,6.01,551.0,152.0,163,7.483333333333333,6.8,1.32,58.416666666666664,8.017817371937639,8.823529411764707,1,0
154,2021-07-20 19:23:00,9.03,837.0,162.0,167,7.216666666666667,6.016666666666667,1.33,68.43333333333334,8.314087759815243,9.97229916897507,1,0
153,2021-07-21 07:47:00,5.01,476.0,153.0,166,7.7,6.716666666666667,1.26,39.483333333333334,7.792207792207792,8.933002481389577,1,0
152,2021-07-21 19:17:00,3.01,288.0,152.0,164,7.533333333333333,6.983333333333333,1.3,22.666666666666668,7.964601769911504,8.591885441527447,1,0
151,2021-07-22 18:58:00,7.01,650.0,160.0,166,7.25,6.616666666666667,1.33,54.88333333333333,8.275862068965518,9.06801007556675,1,0
150,2021-07-23 07:52:00,6.03,588.0,159.0,165,7.733333333333333,7.183333333333334,1.26,49.78333333333333,7.758620689655173,8.352668213457076,1,0
147,2021-07-26 18:43:00,6.01,547.0,151.0,164,7.5,6.816666666666666,1.31,59.833333333333336,8.0,8.80195599022005,1,0
146,2021-07-27 19:08:00,10.01,932.0,165.0,165,7.166666666666667,6.15,1.36,84.46666666666667,8.372093023255813,9.75609756097561,1,0
145,2021-07-28 08:05:00,5.01,467.0,150.0,166,7.7,7.116666666666666,1.26,44.1,7.792207792207792,8.430913348946136,1,0
144,2021-07-28 19:53:00,3.01,274.0,141.0,161,8.033333333333333,6.866666666666667,1.24,25.833333333333332,7.468879668049793,8.737864077669903,1,0
143,2021-07-29 17:30:00,8.01,776.0,163.0,163,7.5,6.4,1.31,69.78333333333333,8.0,9.375,1,0
142,2021-07-30 18:38:00,6.17,553.0,147.0,161,7.666666666666667,6.866666666666667,1.3,66.35,7.826086956521739,8.737864077669903,1,0
140,2021-07-31 21:19:00,3.2,293.0,135.0,160,8.816666666666666,6.466666666666667,1.14,32.55,6.805293005671078,9.278350515463917,1,0
139,2021-08-01 11:41:00,4.04,393.0,147.0,160,8.616666666666667,6.466666666666667,1.17,39.4,6.963249516441006,9.278350515463917,1,0
137,2021-08-02 17:46:00,6.11,569.0,156.0,166,7.583333333333333,6.833333333333333,1.28,52.833333333333336,7.912087912087912,8.78048780487805,1,0
136,2021-08-03 19:16:00,10.02,864.0,161.0,170,6.833333333333333,6.0,1.39,82.91666666666667,8.78048780487805,10.0,1,0
135,2021-08-04 08:17:00,5.01,466.0,152.0,167,7.683333333333334,7.0,1.26,40.916666666666664,7.809110629067245,8.571428571428571,1,0
134,2021-08-04 18:08:00,4.01,371.0,145.0,162,8.05,6.983333333333333,1.23,37.7,7.453416149068322,8.591885441527447,1,0
133,2021-08-05 19:20:00,9.01,856.0,162.0,166,7.416666666666667,5.733333333333333,1.31,72.03333333333333,8.089887640449438,10.465116279069766,1,0
132,2021-08-06 18:48:00,9.26,818.0,155.0,165,7.183333333333334,5.75,1.35,78.16666666666667,8.352668213457076,10.434782608695652,1,0
131,2021-08-07 17:54:00,5.0,455.0,137.0,161,8.566666666666666,6.65,1.17,65.15,7.003891050583658,9.022556390977444,1,0
129,2021-08-09 18:35:00,6.01,546.0,146.0,165,7.733333333333333,6.733333333333333,1.26,48.63333333333333,7.758620689655173,8.910891089108912,1,0
128,2021-08-10 19:19:00,4.01,369.0,146.0,163,7.916666666666667,7.3,1.25,37.35,7.578947368421052,8.219178082191782,1,0
127,2021-08-11 18:41:00,7.01,638.0,148.0,163,7.583333333333333,6.15,1.3,81.05,7.912087912087912,9.75609756097561,1,0
126,2021-08-12 17:46:00,4.01,369.0,153.0,162,7.766666666666667,7.016666666666667,1.28,41.63333333333333,7.725321888412017,8.551068883610451,1,0
125,2021-08-14 13:13:00,3.01,282.0,159.0,165,7.233333333333333,6.633333333333333,1.35,21.75,8.294930875576037,9.045226130653267,1,0
123,2021-08-16 07:39:00,6.26,497.0,140.0,161,7.733333333333333,4.283333333333333,1.29,54.483333333333334,7.758620689655173,14.007782101167315,1,0
122,2021-08-17 09:54:00,2.0,198.0,155.0,163,7.95,7.35,1.24,15.9,7.547169811320755,8.16326530612245,1,0
121,2021-08-17 10:22:00,0.87,82.0,153.0,161,7.683333333333334,7.116666666666666,1.3,437.7,7.809110629067245,8.430913348946136,1,0
120,2021-08-17 10:48:00,4.88,509.0,169.0,133,8.083333333333334,4.866666666666667,1.37,42.666666666666664,7.422680412371133,12.32876712328767,1,0
118,2021-08-18 07:56:00,5.1,499.0,149.0,162,8.35,5.766666666666667,1.19,43.083333333333336,7.185628742514971,10.404624277456648,1,0
117,2021-08-18 18:01:00,3.13,309.0,151.0,161,8.1,6.666666666666667,1.24,25.366666666666667,7.407407407407407,9.0,1,0
116,2021-08-19 08:07:00,6.0,567.0,158.0,166,7.366666666666666,6.283333333333333,1.32,44.266666666666666,8.144796380090499,9.549071618037136,1,0
115,2021-08-19 08:53:00,2.1,177.0,158.0,164,6.866666666666667,4.583333333333333,1.43,23.116666666666667,8.737864077669903,13.090909090909092,1,0
114,2021-08-20 12:51:00,4.01,389.0,155.0,163,7.983333333333333,6.65,1.24,33.81666666666667,7.515657620041754,9.022556390977444,1,0
113,2021-08-21 08:48:00,2.3,211.0,149.0,158,7.866666666666667,4.883333333333333,1.3,33.96666666666667,7.627118644067796,12.286689419795223,1,0
112,2021-08-21 09:29:00,8.31,806.0,163.0,144,8.05,5.25,1.35,87.7,7.453416149068322,11.428571428571429,1,0
110,2021-08-23 15:15:00,5.56,527.0,160.0,161,7.6,3.966666666666667,1.33,60.416666666666664,7.894736842105264,15.126050420168067,1,0
109,2021-08-24 15:01:00,2.54,228.0,151.0,157,7.666666666666667,4.683333333333334,1.34,46.416666666666664,7.826086956521739,12.811387900355871,1,0
107,2021-08-25 08:54:00,5.01,467.0,143.0,161,8.483333333333333,7.266666666666667,1.18,44.6,7.072691552062869,8.256880733944953,1,0
106,2021-08-25 17:13:00,2.0,183.0,145.0,160,7.766666666666667,7.05,1.29,18.033333333333335,7.725321888412017,8.51063829787234,1,0
105,2021-08-26 06:24:00,4.56,428.0,150.0,163,7.866666666666667,3.9833333333333334,1.26,37.833333333333336,7.627118644067796,15.06276150627615,1,0
104,2021-08-26 16:31:00,3.03,268.0,146.0,164,7.433333333333334,6.55,1.32,24.7,8.071748878923767,9.160305343511451,1,0
103,2021-08-27 08:46:00,3.01,280.0,145.0,162,7.85,6.95,1.27,23.7,7.643312101910828,8.633093525179856,1,0
102,2021-08-28 07:57:00,2.18,198.0,144.0,159,7.85,4.633333333333333,1.29,28.966666666666665,7.643312101910828,12.949640287769785,1,0
101,2021-08-28 08:31:00,6.01,559.0,174.0,167,6.616666666666667,4.8,1.46,39.75,9.06801007556675,12.5,1,0
100,2021-08-28 09:13:00,1.62,164.0,158.0,165,8.216666666666667,7.3,1.19,16.0,7.302231237322515,8.219178082191782,1,0
99,2021-08-29 07:53:00,9.1,853.0,151.0,163,8.05,3.9,1.23,90.08333333333333,7.453416149068322,15.384615384615385,1,0
98,2021-08-30 06:27:00,3.12,278.0,147.0,162,7.766666666666667,6.6,1.28,24.2,7.725321888412017,9.090909090909092,1,0
97,2021-08-30 16:19:00,4.0,370.0,153.0,162,7.433333333333334,6.533333333333333,1.34,30.433333333333334,8.071748878923767,9.183673469387756,1,0
96,2021-08-31 15:02:00,2.46,231.0,150.0,157,8.0,6.916666666666667,1.28,36.916666666666664,7.5,8.674698795180722,1,0
